x_pob_acum_pct,y_ing_acum_pct,periodo,recorte
0.01145869577402704,0.0009054950321098463,T4 2024,Nacional
0.011465268368995729,0.0009063456129213183,T4 2024,Nacional
0.011471840963964417,0.0009071961937327903,T4 2024,Nacional
0.011478413558933106,0.0009080467745442623,T4 2024,Nacional
0.011484986153901793,0.0009088973553557343,T4 2024,Nacional
0.011491019459026898,0.0009096849343956185,T4 2024,Nacional
0.011497052764152003,0.0009104725134355028,T4 2024,Nacional
0.01150736668241056,0.000911826615251974,T4 2024,Nacional
0.011517680600669118,0.000913180717068445,T4 2024,Nacional
0.011527994518927675,0.0009145348188849161,T4 2024,Nacional
0.011538308437186232,0.0009158889207013872,T4 2024,Nacional
0.01154862235544479,0.0009172430225178583,T4 2024,Nacional
0.011558936273703347,0.0009185971243343293,T4 2024,Nacional
0.011564632522676211,0.0009193535248936326,T4 2024,Nacional
0.011570328771649074,0.0009201099254529358,T4 2024,Nacional
0.011576025020621938,0.000920866326012239,T4 2024,Nacional
0.011587282696106769,0.0009223738927873902,T4 2024,Nacional
0.0115985403715916,0.0009238814595625414,T4 2024,Nacional
0.011619673792337075,0.0009267274665449027,T4 2024,Nacional
0.011640807213082551,0.0009295734735272639,T4 2024,Nacional
0.011681860652425437,0.0009351173259867843,T4 2024,Nacional
0.011722914091768323,0.0009406611784463047,T4 2024,Nacional
0.011730565266424181,0.0009416943923283335,T4 2024,Nacional
0.011736665982779735,0.0009425182324721539,T4 2024,Nacional
0.011751530159093537,0.0009445254893971527,T4 2024,Nacional
0.011754529958848478,0.000944930582064556,T4 2024,Nacional
0.011760057679745221,0.0009456770449572994,T4 2024,Nacional
0.011768180733014215,0.0009467739812813917,T4 2024,Nacional
0.011773708453910958,0.000947520444174135,T4 2024,Nacional
0.011779236174807702,0.0009482669070668783,T4 2024,Nacional
0.011820289614150587,0.0009538107595263987,T4 2024,Nacional
0.011824435404823145,0.0009543706066959562,T4 2024,Nacional
0.011828614901110927,0.0009549350054685182,T4 2024,Nacional
0.011836266075766785,0.000955968219350547,T4 2024,Nacional
0.011840411866439342,0.0009565280665201045,T4 2024,Nacional
0.011846512582794894,0.0009573519066639249,T4 2024,Nacional
0.011852613299150447,0.0009581757468077452,T4 2024,Nacional
0.011893666738493333,0.0009637195992672657,T4 2024,Nacional
0.011934720177836219,0.0009692634517267861,T4 2024,Nacional
0.011941528712111476,0.0009701828755337016,T4 2024,Nacional
0.011948337246386732,0.0009711022993406172,T4 2024,Nacional
0.011951337046141673,0.0009715073920080206,T4 2024,Nacional
0.011954336845896613,0.0009719124846754239,T4 2024,Nacional
0.0119627295440874,0.0009730458338235525,T4 2024,Nacional
0.011971122242278186,0.000974179182971681,T4 2024,Nacional
0.01201831010359185,0.0009805514271780263,T4 2024,Nacional
0.012065497964905511,0.0009869236713843717,T4 2024,Nacional
0.01206849776466045,0.0009873287640517752,T4 2024,Nacional
0.012108540035546615,0.0009927360684211595,T4 2024,Nacional
0.01214858230643278,0.000998143372790544,T4 2024,Nacional
0.012169344965410792,0.001000947160241336,T4 2024,Nacional
0.012189231278392979,0.00100363260601401,T4 2024,Nacional
0.01220999393737099,0.001006436393464802,T4 2024,Nacional
0.012229880250353176,0.0010091218392374761,T4 2024,Nacional
0.012249766563335361,0.0010118072850101502,T4 2024,Nacional
0.012258765962600181,0.0010130225630123604,T4 2024,Nacional
0.01226284434204229,0.0010135733069759087,T4 2024,Nacional
0.012270495516698149,0.0010146065208579377,T4 2024,Nacional
0.012276360293747133,0.0010153984997807262,T4 2024,Nacional
0.012281888014643876,0.0010161449626734694,T4 2024,Nacional
0.01228741573554062,0.001016891425566213,T4 2024,Nacional
0.01229641513480544,0.001018106703568423,T4 2024,Nacional
0.012301942855702182,0.0010188531664611664,T4 2024,Nacional
0.012310065908971178,0.0010199501027852585,T4 2024,Nacional
0.012318188962240172,0.001021047039109351,T4 2024,Nacional
0.012326312015509168,0.001022143975433443,T4 2024,Nacional
0.01233116562410143,0.0010227994062660959,T4 2024,Nacional
0.01233416542385637,0.0010232044989334993,T4 2024,Nacional
0.012354051736838555,0.0010258899447061734,T4 2024,Nacional
0.012358197527511113,0.0010264497918757308,T4 2024,Nacional
0.01236234331818367,0.0010270096390452882,T4 2024,Nacional
0.012366185758319211,0.001027528521787805,T4 2024,Nacional
0.012406228029205376,0.0010329358261571896,T4 2024,Nacional
0.01241209280625436,0.001033727805079978,T4 2024,Nacional
0.012426956982568163,0.0010357350620049768,T4 2024,Nacional
0.012441821158881967,0.0010377423189299757,T4 2024,Nacional
0.01245668533519577,0.0010397495758549744,T4 2024,Nacional
0.012503873196509432,0.0010461218200613197,T4 2024,Nacional
0.012508726805101695,0.0010467772508939723,T4 2024,Nacional
0.01254876907598786,0.0010521845552633568,T4 2024,Nacional
0.012588811346874024,0.0010575918596327414,T4 2024,Nacional
